TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220141,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",28,22,9,0,3,0,0,0,0,0,0,0,0,0,0,3,"Barnes, Natasha B.",,,65
220141,AAST,"African American Studies",103,"African Amer Politics&Culture",FT,"Liberal Arts & Sciences",2363,"Black Studies",0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,3,"Adeoye, Oladimeji",,,10
220141,AAST,"African American Studies",104,"African Americans & Education",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0,"Stovall, David O",,,22
220141,AAST,"African American Studies",111,"Intro Af Amer Lit Since 1910",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,4,4,1,2,0,0,0,0,0,0,0,0,0,0,1,"Jun, Helen Heran",,,18
220141,AAST,"African American Studies",120,"African Amer Religious Trad",FT,"Liberal Arts & Sciences",2363,"Black Studies",10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,4,"Jabir, Johari",,,26
220141,AAST,"African American Studies",203,"African Amer Family in U.S.",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2,"Mock, Lynne",,,14
220141,AAST,"African American Studies",242,"Modern Africa",FT,"Liberal Arts & Sciences",2316,History,6,3,3,1,0,0,0,0,3,0,0,0,0,0,0,1,"Hoppe, Kirk A",,,17
220141,AAST,"African American Studies",248,"African Amer Hist since 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",8,11,8,0,0,0,0,1,0,0,0,0,0,0,0,0,"Jabir, Johari",,,28
220141,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,52,73,67,37,8,0,0,0,0,0,0,0,0,0,0,11,"Wen, Xiaoyan",,,248
220141,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,34,67,115,33,15,0,0,0,0,0,1,0,0,0,0,10,"Salama, Yehia A.",,,275
220141,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,12,15,34,16,12,0,0,0,0,0,0,0,0,0,0,2,"Leventhal, Brian W",,,91
220141,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,15,17,35,15,8,0,0,0,0,0,0,0,0,0,0,2,"Pandit, Shailendra",,,92
220141,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,21,38,28,4,0,0,0,0,0,0,0,0,0,0,0,4,"Gao, Feng",,,95
220141,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,32,60,4,0,0,0,0,0,0,0,0,0,0,0,0,3,"Roe, Helen M",,,99
220141,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,14,10,5,1,0,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,32
220141,ACTG,Accounting,420,"Professional Presence",FL,"Business Administration",2656,Accounting,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,25
220141,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,17,28,31,2,0,0,0,0,0,0,0,0,0,0,0,2,"Galvan, Abel",,,80
