TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220135,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,6,14,8,0,2,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,31
220135,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,6,9,12,2,2,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,33
220135,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,5,8,14,10,3,0,0,0,1,0,0,0,0,0,0,1,"Leventhal, Brian W",,,42
220135,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,4,8,12,3,2,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,31
220135,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,17,13,4,4,0,0,0,0,0,0,0,0,0,0,0,1,"Maksy, Mostafa",,,39
220135,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roe, Helen M",,,15
220135,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,25,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,32
220135,ACTG,Accounting,420,"Professional Presence",FL,"Business Administration",2656,Accounting,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,14
220135,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,8,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",,,23
220135,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urban, Andrea",,,18
