TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220121,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",10,29,14,1,3,0,0,0,0,0,2,0,0,0,0,10,"Barnes, Natasha B.",,,69
220121,AAST,"African American Studies",104,"African Americans & Education",FT,"Liberal Arts & Sciences",2363,"Black Studies",10,7,8,0,0,0,0,0,3,0,0,0,0,0,0,0,"Stovall, David O",,,28
220121,AAST,"African American Studies",111,"Intro Af Amer Lit Since 1910",FT,"Liberal Arts & Sciences",2363,"Black Studies",0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jun, Helen Heran",,,20
220121,AAST,"African American Studies",202,"African Amer Behav Patterns",FT,"Liberal Arts & Sciences",2363,"Black Studies",2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mock, Lynne",,,14
220121,AAST,"African American Studies",242,"Modern Africa",FT,"Liberal Arts & Sciences",2316,History,0,2,1,0,0,0,0,0,1,0,38,0,0,0,0,2,"Hoppe, Kirk A",,,44
220121,AAST,"African American Studies",248,"African Amer Hist since 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",18,5,3,0,0,0,0,0,1,0,0,0,0,0,0,2,"Grad Asst",,,29
220121,AAST,"African American Studies",264,"African American Art",FR,"Architecture,Design,& the Arts",2910,"Art History",3,8,3,0,2,0,0,0,0,0,0,0,0,0,0,3,"Bourland, William Ian",,,19
220121,AAST,"African American Studies",270,"African Art",FR,"Architecture,Design,& the Arts",2910,"Art History",3,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bourland, William Ian",,,12
220121,AAST,"African American Studies",407,"Seminr in Compar Racialization",FT,"Liberal Arts & Sciences",2363,"Black Studies",12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Nititham, Diane Sabenacio",,,19
220121,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,11,20,3,2,0,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,37
220121,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,35,66,64,34,4,0,0,0,0,0,0,0,0,0,0,16,"Wen, Xiaoyan",,,219
220121,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,10,18,7,0,0,0,0,0,0,0,1,0,0,0,0,1,"Galvan, Abel",,,37
220121,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,54,100,110,11,3,0,0,0,4,0,0,0,0,0,0,10,"Gao, Feng",,,292
220121,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,9,24,51,5,11,0,0,0,1,0,0,0,0,0,0,11,"Leventhal, Brian W",,,112
220121,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,9,24,35,14,2,0,0,0,0,0,0,0,0,0,0,4,"Pandit, Shailendra",,,88
220121,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,17,39,27,3,2,0,0,0,0,0,0,0,0,0,0,5,"Mashruwala, Raj",,,93
220121,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,17,46,49,13,0,0,0,0,0,0,0,0,0,0,0,9,"Roe, Helen M",,,134
220121,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,14,12,13,3,1,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,44
220121,ACTG,Accounting,420,"Professional Presence",FL,"Business Administration",2656,Accounting,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,11
220121,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,20,44,36,0,0,0,0,0,0,0,0,0,0,0,0,3,"Galvan, Abel",,,103
220121,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,16,30,27,8,0,0,0,0,0,0,0,0,0,0,0,1,"Foutty, Kenton Alan",,,82
220121,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,9,14,11,2,0,0,0,0,0,0,0,0,0,0,0,5,"Kemp, Robert E",,,41
220121,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,14,18,8,0,0,0,0,0,0,0,0,0,0,0,0,3,"Roe, Helen M",,,43
220121,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,16,12,10,2,1,0,0,0,0,0,0,0,0,0,0,0,"Roe, George",,,41
220121,ACTG,Accounting,465,"Govt & Non-Profit Actg",FL,"Business Administration",2656,Accounting,14,25,10,0,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,50
220121,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,13,8,4,2,2,0,0,0,0,0,0,0,0,0,0,3,"Roe, George",,,32
220121,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,26,46,7,0,1,0,0,0,1,0,0,0,0,0,0,5,"Popowits, Michael T",,,86
220121,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,21,14,2,1,0,0,0,0,0,0,0,0,0,0,0,2,"Popowits, Michael T",,,40
220121,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,12,22,1,4,2,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,41
220121,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Leventhal, Brian W",,,42
220121,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,29
220121,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,9,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirschenheiter, Michael",,,30
220121,ACTG,Accounting,503,"Financial Accounting II",FL,"Business Administration",2656,Accounting,13,18,2,0,0,0,0,0,0,0,0,0,0,0,0,4,"Salama, Yehia A.",,,37
220121,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,8,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Das, Somnath",,,28
220121,ACTG,Accounting,508,"Federal Income Tax-Grad",FL,"Business Administration",2656,Accounting,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohorst, Chad",,,21
220121,ACTG,Accounting,537,"Fraud Examination",FL,"Business Administration",2656,Accounting,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Popowits, Michael T",,,39
220121,ACTG,Accounting,585,"Corporate Valuation &Actg Info",FL,"Business Administration",2656,Accounting,17,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Kirschenheiter, Michael",,,46
220121,ACTG,Accounting,593,"Actg Res Method&Communicatn",FL,"Business Administration",2656,Accounting,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",,,34
220121,AD,"ZZZ Art and Design",100,"Intro to Responsive Art",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,2,0,0,2,0,0,0,0,0,1,0,0,0,0,2,"Ransom, Brittany",,,19
220121,AD,"ZZZ Art and Design",100,"Intro to Responsive Art",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,20
220121,AD,"ZZZ Art and Design",102,"Drawing I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Nickodemus, Timothy Peter",,,11
