TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220191,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",19,32,5,1,1,0,0,0,0,0,0,0,0,0,0,2,"Ransby, Barbara",,,60
220191,AAST,"African American Studies",101,"Intro to African Diaspora",FT,"Liberal Arts & Sciences",2363,"Black Studies",22,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaMothe, Mario Jacques",,,30
220191,AAST,"African American Studies",103,"African Amer Politics&Culture",FT,"Liberal Arts & Sciences",2363,"Black Studies",4,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Johnson, Cedric",,,18
220191,AAST,"African American Studies",104,"African Americans & Education",FT,"Liberal Arts & Sciences",2363,"Black Studies",5,9,1,0,0,0,0,0,7,0,2,0,0,0,0,1,"Stovall, David O",,,25
220191,AAST,"African American Studies",207,"Racism: Global Perspectives",FT,"Liberal Arts & Sciences",2363,"Black Studies",15,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clarno, Andrew J",,,25
220191,AAST,"African American Studies",242,"Modern Africa",FT,"Liberal Arts & Sciences",2316,History,7,5,8,3,0,0,0,0,2,0,0,0,0,0,0,1,"Hoppe, Kirk A",,,26
220191,AAST,"African American Studies",247,"African American Hist to 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,8,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"Grad Asst",,,18
220191,AAST,"African American Studies",258,"Race and Urban Life",FT,"Liberal Arts & Sciences",2363,"Black Studies",2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Johnson, Cedric",,,13
220191,AAST,"African American Studies",262,"Black Cultural Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,3,"Jabir, Johari",,,12
220191,AAST,"African American Studies",263,"Afr Amer Intellectual History",FT,"Liberal Arts & Sciences",2363,"Black Studies",7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Clarke, Ainsworth A.",,,16
220191,AAST,"African American Studies",272,"Race, Gender, and Sexuality",FT,"Liberal Arts & Sciences",2363,"Black Studies",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Richie, Beth E",,,10
220191,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,22,29,24,9,3,0,0,0,0,0,1,0,0,0,0,4,"Eccher, Elizabeth",,,92
220191,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,23,51,68,18,21,0,0,0,0,0,0,0,0,0,0,33,"Galvan, Abel",,,214
220191,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin, Melissa",,,22
220191,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,23,27,34,40,13,0,0,0,1,0,0,0,0,0,0,16,"Kemp, Robert E",,,154
220191,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,17,27,26,3,3,0,0,0,1,0,0,0,0,0,0,3,"Martin, Melissa",,,80
220191,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,23,10,6,2,0,0,0,0,0,0,0,0,0,0,0,1,"Jastrzebski, Ronald J",,,42
220191,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,21,27,25,11,0,0,0,0,1,0,0,0,0,0,0,1,"Nekrasov, Alexander",,,86
220191,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,11,16,23,5,1,0,0,0,0,0,0,0,0,0,0,3,"Salama, Yehia A.",,,59
220191,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,14,20,15,5,1,0,0,0,0,0,0,0,0,0,0,2,"Hart, Daphne",,,57
