TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220175,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,3,8,8,4,3,0,0,0,0,0,0,0,0,0,0,1,"Thomas, Barbara Ann",,,27
220175,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,7,9,10,2,2,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,30
220175,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jastrzebski, Ronald J",,,18
220175,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",,,16
220175,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,1,"Salama, Yehia A.",,,12
220175,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Maksy, Mostafa",,,10
220175,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,28,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Lum, Jason Kai Ming",,,33
220175,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",,,11
220175,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scully, George",,,11
220175,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,16,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kemp, Robert E",,,34
220175,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jastrzebski, Ronald J",,,11
