TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220185,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,4,8,10,1,2,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,27
220185,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Jastrzebski, Ronald J",,,13
220185,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,6,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",,,23
220185,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",,,14
220185,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,3,4,6,3,1,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,18
220185,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maksy, Mostafa",,,10
220185,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,22,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,"Lum, Jason Kai Ming",,,29
220185,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,14
220185,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"Mc Donagh, Eamonn Michael",,,10
220185,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Jastrzebski, Ronald J",,,13
220185,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Goodman, Charles Joseph",,,34
220185,AH,"Art History",122,"Chicago Architecture",FR,"Architecture,Design,& the Arts",2910,"Art History",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,10
220185,AHS,"Applied Health Sciences",299,"AHS Study Abroad",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,"Coumbe-Lilley, John Edward",,,14
220185,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaMotta, Vincent",,,11
220185,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,12,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"LaMotta, Vincent",,,25
220185,ASP,"Academic Skills Program",31,"Engl for Academic Purposes I",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,"Mielcarek, Stephanie M",,,11
220185,ASP,"Academic Skills Program",32,"Engl for Academic Purposes II",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,"Carson, Jordan Marie",,,11
220185,ASP,"Academic Skills Program",32,"Engl for Academic Purposes II",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,"Stockman, Matthew William Miller",,,11
220185,ASP,"Academic Skills Program",32,"Engl for Academic Purposes II",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,"Bonarek, Rebecca L",,,15
220185,ASP,"Academic Skills Program",33,"Live, Learn, Grow: Foundation",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,"Bonarek, Rebecca L",,,11
220185,ASP,"Academic Skills Program",34,"Live, Learn, Grow: Bridge",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,"Duke, Trischa Beth",,,13
220185,ASP,"Academic Skills Program",34,"Live, Learn, Grow: Bridge",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,"Carson, Jordan Marie",,,19
220185,ASP,"Academic Skills Program",35,"Live, Learn, Grow: Learn Track",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,"Grad Asst",,,13
220185,ASP,"Academic Skills Program",35,"Live, Learn, Grow: Learn Track",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,"Duke, Trischa Beth",,,21
220185,ASP,"Academic Skills Program",35,"Live, Learn, Grow: Learn Track",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,2,"Stockman, Matthew William Miller",,,33
220185,ASP,"Academic Skills Program",36,"English Lab-Humanities",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,"Carson, Jordan Marie",,,12
220185,ASP,"Academic Skills Program",36,"English Lab-Humanities",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,"Duke, Trischa Beth",,,12
220185,ASP,"Academic Skills Program",36,"English Lab-Humanities",JJ,"Vice Chanc for Student Affairs",2923,"Academic Center for Excellence",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0," ,",,,12
220185,BA,"Business Administration",299,"CBA Study Abroad",FL,"Business Administration",2785,"Business Administration Admini",0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,"Prazza, Angela J",,,21
