TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220201,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",15,24,13,5,5,0,0,0,0,0,0,0,0,0,0,2,"Rhodes, Jane",,,64
220201,AAST,"African American Studies",101,"Intro to African Diaspora",FT,"Liberal Arts & Sciences",2363,"Black Studies",14,6,2,1,4,0,0,0,0,0,0,0,0,0,0,2,"LaMothe, Mario Jacques",,,29
220201,AAST,"African American Studies",105,"African Americans in Film",FT,"Liberal Arts & Sciences",2363,"Black Studies",9,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Nash, Raphael S",,,20
220201,AAST,"African American Studies",111,"Intro Af Amer Lit Since 1910",FT,"Liberal Arts & Sciences",2363,"Black Studies",15,5,1,2,0,0,0,0,5,0,0,0,0,0,0,0,"Jun, Helen Heran",,,28
220201,AAST,"African American Studies",125,"AfAm Religious Traditions",FT,"Liberal Arts & Sciences",2363,"Black Studies",7,9,12,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jabir, Johari",,,33
220201,AAST,"African American Studies",207,"Racism: Global Perspectives",FT,"Liberal Arts & Sciences",2363,"Black Studies",21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Clarno, Andrew J",,,25
220201,AAST,"African American Studies",242,"Modern Africa",FT,"Liberal Arts & Sciences",2316,History,3,11,6,3,6,0,0,0,0,0,0,0,0,0,0,1,"Hoppe, Kirk A",,,30
220201,AAST,"African American Studies",247,"African American Hist to 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jones, Julius Langston",,,22
220201,AAST,"African American Studies",258,"Race and Urban Life",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Forman, Tyrone A",,,10
220201,AAST,"African American Studies",262,"Black Music and Black Feminism",FT,"Liberal Arts & Sciences",2363,"Black Studies",7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Jabir, Johari",,,17
220201,AAST,"African American Studies",266,"African Literature",FT,"Liberal Arts & Sciences",2363,"Black Studies",12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Brown, Nicholas Mainey",,,15
220201,AAST,"African American Studies",271,"Afr Amer & Politcs Incarceratn",FT,"Liberal Arts & Sciences",2363,"Black Studies",18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,20
220201,AAST,"African American Studies",501,"Interdisciplinary Seminar BLST",FT,"Liberal Arts & Sciences",2363,"Black Studies",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Richie, Beth E",,,13
220201,ACTG,Accounting,210,"Intro Fin Acct Non-Actg Majors",FL,"Business Administration",2656,Accounting,63,90,32,2,1,0,0,0,0,0,0,0,0,0,0,8,"Eccher, Elizabeth",,,196
220201,ACTG,Accounting,210,"Intro Fin Acct for Actg Majors",FL,"Business Administration",2656,Accounting,10,12,5,1,4,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.","Kirschenheiter, Michael",,32
220201,ACTG,Accounting,210,"Intro Fin Acct for Actg Majors",FL,"Business Administration",2656,Accounting,23,24,13,0,7,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,69
220201,ACTG,Accounting,211,"Intr Man Actg for Bus Scholars",FL,"Business Administration",2656,Accounting,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin, Melissa",,,25
220201,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,50,87,44,13,7,0,0,0,0,0,0,0,0,0,0,5,"Kemp, Robert E",,,206
220201,ACTG,Accounting,211,"Intro Mang Acct for Actg Major",FL,"Business Administration",2656,Accounting,27,30,19,6,2,0,0,0,1,0,0,0,0,0,0,0,"Martin, Melissa",,,85
220201,ACTG,Accounting,211,"Intro Mgrl Actg for BBA online",FL,"Business Administration",2656,Accounting,18,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jastrzebski, Ronald J",,,31
220201,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,25,34,13,0,1,0,0,0,0,0,0,0,0,0,0,3,"Nekrasov, Alexander",,,76
220201,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,21,38,15,2,2,0,0,0,0,0,0,0,0,0,0,0,"Zhong, Rong",,,78
220201,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,20,15,19,1,3,0,0,0,0,0,0,0,0,0,0,2,"Hart, Daphne","Jastrzebski, Ronald J",,60
220201,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leahy, Edward",,,22
