TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220105,AAST,"African American Studies",225,"Racial and Ethnic Groups",FT,"Liberal Arts & Sciences",2772,Sociology,3,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,"Schaffner, Laurie","Grad Asst",,11
220105,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,10,17,8,2,6,0,0,0,0,0,0,0,0,0,0,5,"Galvan, Abel",,,48
220105,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,18,20,3,6,2,0,0,0,0,0,0,0,0,0,0,3,"Maksy, Mostafa",,,52
220105,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,6,5,5,8,2,0,0,0,0,0,0,0,0,0,0,1,"Leventhal, Brian W",,,27
220105,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,5,11,14,4,1,0,0,0,0,0,2,0,0,0,0,3,"Salama, Yehia A.",,,40
220105,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,6,10,9,3,1,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,30
220105,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"Roe, Helen M",,,24
220105,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Grad Asst",,,13
220105,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,6,11,6,2,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,26
220105,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,"Khan, Feroze",,,23
220105,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",,,10
220105,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,21
220105,ACTG,Accounting,494,"Professional Presence",FL,"Business Administration",2656,Accounting,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,21
220105,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"Leventhal, Brian W",,,11
220105,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pandit, Shailendra",,,32
220105,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,"Chalos, Peter",,,43
220105,ACTG,Accounting,509,"Commercial Transactions",FL,"Business Administration",2656,Accounting,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,"Roe, George",,,37
220105,ACTG,Accounting,525,"Mgmt Control/Strateg Performnc",FL,"Business Administration",2656,Accounting,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chalos, Peter",,,14
220105,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",4,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,23
220105,AH,"Art History",207,"Topics in Arch Art Design",FR,"Architecture,Design,& the Arts",2910,"Art History",5,3,3,1,4,0,0,0,0,0,0,0,0,0,0,2,"Grad Asst",,,18
220105,AH,"Art History",262,"American Art to 1945",FR,"Architecture,Design,& the Arts",2910,"Art History",3,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,16
220105,AH,"Art History",424,"Architecture in Chicago",FR,"Architecture,Design,& the Arts",2910,"Art History",8,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mekinda, Jonathan",,,25
220105,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,21,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,29
220105,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,10,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,29
220105,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,25,12,6,0,3,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,46
220105,ANTH,Anthropology,272,"North American Indians",FT,"Liberal Arts & Sciences",2841,Anthropology,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hasenstab, Robert John",,,18
220105,ARAB,Arabic,115,"Intensive Elementary Arabic",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Awwad, Amer",,,23
220105,ARAB,Arabic,116,"Intensive Intermed Arabic",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",,,15
220105,ARCH,Architecture,331,"Architecture Seminar",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,1,"McDermott, Adrian Marcel","Kelley, Thomas",,10
220105,BA,"Business Administration",200,"Managerial Communication",FL,"Business Administration",2785,"Business Administration Admini",15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corte, Anthony M",,,19
220105,BA,"Business Administration",289,"Business Internship Program",FL,"Business Administration",2785,"Business Administration Admini",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"Anderson, John D",,,13
220105,BA,"Business Administration",589,"Corporate Bus Intern Program",FL,"Business Administration",2785,"Business Administration Admini",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,"Karras, John J",,,23
220105,BCMG,"Biochem & Molecular Genetics",599,"PhD Thesis Research",FZ,"Coll Medicine at Chicago - BS",2509,"Biochem & Molecular Genetics",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0,0,"Katzen, Alisa L","Caffrey, Michael S",,43
220105,BHIS,"Biomedical &Hlth Info Sciences",437,"Health Care Data",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bobis, Kenneth G",,,31
220105,BHIS,"Biomedical &Hlth Info Sciences",460,"Intro to Hlth Informatics",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,"Patena, Karen R",,,16
220105,BHIS,"Biomedical &Hlth Info Sciences",499,"Info Sources in BHIS",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,"Dieter, Michael G",,,63
220105,BHIS,"Biomedical &Hlth Info Sciences",503,"Comm Skills in HI",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",11,30,6,0,0,0,0,0,3,0,0,0,0,0,0,8,"Walker, Rosemary",,,58
220105,BHIS,"Biomedical &Hlth Info Sciences",510,"Health Care Info Systems",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,4,"Pawola, Lawrence M.",,,58
