TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220171,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",25,12,15,3,1,0,0,0,0,0,0,0,0,0,0,4,"Barnes, Natasha B.",,,60
220171,AAST,"African American Studies",103,"African Amer Politics&Culture",FT,"Liberal Arts & Sciences",2363,"Black Studies",3,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,"Johnson, Cedric",,,13
220171,AAST,"African American Studies",104,"African Americans & Education",FT,"Liberal Arts & Sciences",2363,"Black Studies",13,6,5,0,0,0,0,0,3,0,0,0,0,0,0,1,"Stovall, David O",,,28
220171,AAST,"African American Studies",111,"Intro Af Amer Lit Since 1910",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,13,5,1,2,0,0,0,0,0,0,0,0,0,0,4,"Jun, Helen Heran",,,31
220171,AAST,"African American Studies",248,"African Amer Hist since 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",1,12,10,0,1,0,0,0,0,0,0,0,0,0,0,1,"Jabir, Johari",,,25
220171,AAST,"African American Studies",261,"Reading Black Women Writing",FT,"Liberal Arts & Sciences",2363,"Black Studies",4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,"Ferguson, Roderick A",,,12
220171,AAST,"African American Studies",263,"Afr Amer Intellectual History",FT,"Liberal Arts & Sciences",2363,"Black Studies",10,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,"Clarke, Ainsworth A.",,,20
220171,AAST,"African American Studies",294,"James Baldwin",FT,"Liberal Arts & Sciences",2363,"Black Studies",7,4,5,1,0,0,0,0,0,0,0,0,0,0,0,2,"Jabir, Johari",,,19
220171,ACTG,Accounting,210,"Intro Fin Acct for Actg Majors",FL,"Business Administration",2656,Accounting,25,64,23,15,4,0,0,0,0,0,0,0,0,0,0,22,"Galvan, Abel",,,153
220171,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,12,26,41,22,26,0,0,0,1,0,0,0,0,0,0,18,"Thomas, Barbara Ann",,,146
220171,ACTG,Accounting,211,"Intr Man Actg for Bus Scholars",FL,"Business Administration",2656,Accounting,21,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Martin, Melissa",,,35
220171,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,17,37,74,24,20,0,0,0,0,0,0,0,0,0,0,5,"Salama, Yehia A.",,,177
220171,ACTG,Accounting,211,"Intro Mang Acct for Actg Major",FL,"Business Administration",2656,Accounting,2,10,9,0,2,0,0,0,0,0,0,0,0,0,0,0,"Thomas, Barbara Ann",,,23
220171,ACTG,Accounting,211,"Intro Mang Acct for Actg Major",FL,"Business Administration",2656,Accounting,15,33,37,16,2,0,0,0,1,0,0,0,0,0,0,6,"Martin, Melissa",,,110
220171,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,16,20,21,6,2,0,0,0,0,0,0,0,0,0,0,4,"Nekrasov, Alexander",,,69
220171,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,58,37,8,3,0,0,0,0,0,0,0,0,0,0,0,1,"Zhong, Rong",,,107
220171,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,51,34,4,1,1,0,0,0,0,0,0,0,0,0,0,1,"Jastrzebski, Ronald J",,,92
220171,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,16,17,10,2,0,0,0,0,0,0,0,0,0,0,0,1,"Scully, George",,,46
220171,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,18,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"Marutzky, Eileen",,,35
220171,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,15,10,6,2,1,0,0,0,0,0,0,0,0,0,0,3,"Chen, Gary",,,37
220171,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,6,46,17,0,3,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",,,72
220171,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,16,32,22,1,2,0,0,0,1,0,0,0,0,0,0,3,"Kemp, Robert E",,,77
220171,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,3,"Kemp, Robert E",,,12
220171,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marutzky, Eileen",,,11
220171,ACTG,Accounting,465,"Govt & Non-Profit Actg",FL,"Business Administration",2656,Accounting,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kemp, Robert E",,,12
220171,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,46,34,6,1,2,0,0,0,0,0,1,0,0,0,0,0,"Scully, George",,,90
220171,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,30,31,7,0,2,0,0,0,0,0,0,0,0,0,0,4,"Jastrzebski, Ronald J",,,74
220171,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,14,12,7,2,0,0,0,0,2,0,0,0,0,0,0,1,"Popowits, Michael T",,,38
220171,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,9,11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,35
220171,ACTG,Accounting,493,"Actg Cases Research & Analysis",FL,"Business Administration",2656,Accounting,25,42,12,1,0,0,0,0,0,0,0,0,0,0,0,0,"Li, Siyi",,,80
220171,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,20
220171,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,14,16,7,1,0,0,0,0,0,0,0,0,0,0,0,1,"Mc Donagh, Eamonn Michael",,,39
220171,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Pandit, Shailendra",,,18
220171,ACTG,Accounting,503,"Financial Accounting II",FL,"Business Administration",2656,Accounting,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pandit, Shailendra",,,13
220171,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Das, Somnath",,,14
220171,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",,,31
220171,ACTG,Accounting,508,"Federal Income Tax-Grad",FL,"Business Administration",2656,Accounting,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohorst, Chad",,,15
220171,ACTG,Accounting,509,"Business Law",FL,"Business Administration",2656,Accounting,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scully, George",,,10
220171,ACTG,Accounting,516,"Financial Statement Analysis",FL,"Business Administration",2656,Accounting,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",,,29
220171,ACTG,Accounting,537,"Fraud Examination",FL,"Business Administration",2656,Accounting,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,29
220171,ACTG,Accounting,585,"Corporate Valuation &Actg Info",FL,"Business Administration",2656,Accounting,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirschenheiter, Michael",,,17
220171,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",61,35,22,2,3,0,0,0,0,0,0,0,0,0,0,13,"Grad Asst",,,136
220171,AH,"Art History",101,"The Naked and the Nude",FR,"Architecture,Design,& the Arts",2910,"Art History",16,14,4,1,5,0,0,0,3,0,0,0,0,0,0,13,"Archias, S Elise",,,56
220171,AH,"Art History",111,"World Hist Art & Built Env II",FR,"Architecture,Design,& the Arts",2910,"Art History",101,77,30,11,22,0,0,0,4,0,2,0,0,0,0,5,"Higgins, Hannah B",,,252
220171,AH,"Art History",180,"Intro to Museum & Exhibition",FR,"Architecture,Design,& the Arts",2910,"Art History",12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,24
220171,AH,"Art History",201,"Reading&Writing Art Criticism",FR,"Architecture,Design,& the Arts",2910,"Art History",5,21,3,1,3,0,0,0,1,0,0,0,0,0,0,0,"Grad Asst",,,34
220171,AH,"Art History",206,"Museum & Exhibition in Motion",FR,"Architecture,Design,& the Arts",2910,"Art History",7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"Moskalewicz, Magdalena Maria",,,13
220171,AH,"Art History",207,"Topics in Arch Art Design",FR,"Architecture,Design,& the Arts",2910,"Art History",4,9,10,0,0,0,0,0,1,0,0,0,0,0,0,1,"Dubin, Nina",,,25
220171,AH,"Art History",219,"Art &Architecture of East Asia",FR,"Architecture,Design,& the Arts",2910,"Art History",9,12,3,1,2,0,0,0,2,0,0,0,0,0,0,0,"Becker, Catherine",,,29
220171,AH,"Art History",233,"Film History II: WWII-Present",FT,"Liberal Arts & Sciences",2492,English,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Rubin, Martin L.","Grad Asst",,16
220171,AH,"Art History",236,"History of Design II",FR,"Architecture,Design,& the Arts",2910,"Art History",1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Mekinda, Jonathan",,,12
220171,AH,"Art History",265,"History of Performance Art",FR,"Architecture,Design,& the Arts",2910,"Art History",1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,"Archias, S Elise",,,14
220171,AH,"Art History",273,"Pre-Columb Art/South Amer",FR,"Architecture,Design,& the Arts",2910,"Art History",13,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"Finegold, Andrew",,,28
220171,AH,"Art History",542,"Exhibition Practices",FR,"Architecture,Design,& the Arts",2910,"Art History",13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,"Stewart, Lorelei",,,18
220171,AH,"Art History",544,"Public Engagement in Museums",FR,"Architecture,Design,& the Arts",2910,"Art History",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Estrada, William",,,13
220171,AH,"Art History",546,"Seminar Museum Exhibit Studies",FR,"Architecture,Design,& the Arts",2910,"Art History",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Therese Maura",,,11
220171,AH,"Art History",599,"Dissertation Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"Becker, Catherine",,,15
220171,AHS,"Applied Health Sciences",102,"Experiential Learning II",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,1,"John, Demetra",,,66
220171,AHS,"Applied Health Sciences",200,"Intro Integrated Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kieso, Tiana Al-Aswad",,,38
220171,AHS,"Applied Health Sciences",210,"Intro to Rehab Science",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hasnain, Rooshey",,,40
220171,AHS,"Applied Health Sciences",330,"Phys and Mental Hlth in Rehab",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M","Schwartz, Orit",,37
220171,AHS,"Applied Health Sciences",375,"Ethics, Law in Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",24,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Swirsky, Eric S",,,40
220171,AHS,"Applied Health Sciences",393,"Health Science Experience",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"John, Demetra","Bulanda, Michelle M",,10
220171,AHS,"Applied Health Sciences",402,"Inter-professional Seminar",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",,,23
220171,AHS,"Applied Health Sciences",594,"Spec Topics in AHS",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John, Demetra",,,11
