TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220151,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",19,22,6,3,5,0,0,0,1,0,0,0,0,0,0,3,"Johnson, Cedric",,,59
220151,AAST,"African American Studies",111,"Intro Af Amer Lit Since 1910",FT,"Liberal Arts & Sciences",2363,"Black Studies",10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Watson, Rachel K",,,16
220151,AAST,"African American Studies",125,"AfAm Religious Traditions",FT,"Liberal Arts & Sciences",2363,"Black Studies",6,13,10,1,0,0,0,0,1,0,0,0,0,0,0,4,"Jabir, Johari",,,35
220151,AAST,"African American Studies",203,"African Amer Family in U.S.",FT,"Liberal Arts & Sciences",2363,"Black Studies",9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"James, Kevin Lamarr",,,15
220151,AAST,"African American Studies",225,"Racial and Ethnic Groups",FT,"Liberal Arts & Sciences",2772,Sociology,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst","Grad Asst","Grad Asst",10
220151,AAST,"African American Studies",248,"African Amer Hist since 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",2,4,6,1,0,0,0,0,1,0,0,0,0,0,0,1,"Jabir, Johari",,,15
220151,AAST,"African American Studies",263,"Afr Amer Intellectual History",FT,"Liberal Arts & Sciences",2363,"Black Studies",9,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Clarke, Ainsworth A.",,,15
220151,AAST,"African American Studies",266,"African Literature",FT,"Liberal Arts & Sciences",2363,"Black Studies",5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Brown, Nicholas Mainey",,,10
220151,AAST,"African American Studies",272,"Race, Gender, and Sexuality",FT,"Liberal Arts & Sciences",2363,"Black Studies",3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ferguson, Roderick A",,,13
220151,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,37,57,89,10,36,0,0,0,0,0,0,0,0,0,0,19,"Galvan, Abel",,,248
220151,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,25
220151,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,58,86,86,33,10,0,0,0,0,0,0,0,0,0,0,10,"Gao, Feng",,,283
220151,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,14,21,37,7,23,0,0,0,0,0,0,0,0,0,0,4,"Leventhal, Brian W",,,106
220151,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,14,21,29,14,10,0,0,0,0,0,0,0,0,0,0,0,"Pandit, Shailendra",,,88
220151,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,8,23,19,2,2,0,0,0,0,0,0,0,0,0,0,4,"Salama, Yehia A.",,,58
220151,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,10,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blessen, Richard Phillip",,,30
220151,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,22,21,22,0,0,0,0,0,0,0,0,0,0,0,0,2,"Gardner, Thurman",,,67
220151,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,16
220151,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,8,26,39,2,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,76
220151,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,30,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wellman, Laura",,,81
220151,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,8,11,7,1,0,0,0,0,0,0,0,0,0,0,0,1,"Keesee, Timothy C",,,28
220151,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,29,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Kolpien, Jennifer E",,,43
220151,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marutzky, Eileen",,,10
220151,ACTG,Accounting,465,"Govt & Non-Profit Actg",FL,"Business Administration",2656,Accounting,0,5,4,4,1,0,0,0,0,0,0,0,0,0,0,1,"Kemp, Robert E",,,15
220151,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas, Richard Steven",,,32
