TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220145,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,2,"Galvan, Abel",,,21
220145,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,6,11,5,6,5,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,33
220145,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,2,3,11,6,1,0,0,0,0,0,0,0,0,0,0,0,"Leventhal, Brian W",,,23
220145,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,3,9,12,5,3,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,33
220145,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,12,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Maksy, Mostafa",,,27
220145,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Lum, Jason Kai Ming",,,15
220145,ACTG,Accounting,420,"Professional Presence",FL,"Business Administration",2656,Accounting,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,12
220145,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",,,15
220145,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kolpien, Jennifer E",,,15
220145,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",,,14
220145,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,15,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Roe, George",,,33
220145,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,10
220145,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kirschenheiter, Michael",,,14
220145,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,19
220145,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,39,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maksy, Mostafa",,,52
220145,ACTG,Accounting,516,"Financial Statement Analysis",FL,"Business Administration",2656,Accounting,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",,,26
220145,AH,"Art History",264,"African American Art",FR,"Architecture,Design,& the Arts",2910,"Art History",2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,11
220145,AHS,"Applied Health Sciences",594,"Spec Topics in AHS",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Coumbe-Lilley, John Edward",,,16
220145,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,20
220145,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,22
220145,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,22
220145,ANTH,Anthropology,272,"North American Indians",FT,"Liberal Arts & Sciences",2841,Anthropology,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hasenstab, Robert John",,,14
220145,ARAB,Arabic,115,"Intensive Elementary Arabic",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"Kamal, Mustapha",,,11
220145,BA,"Business Administration",200,"Managerial Communication",FL,"Business Administration",2785,"Business Administration Admini",7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wang, Jie",,,15
220145,BA,"Business Administration",289,"Business Internship Program",FL,"Business Administration",2785,"Business Administration Admini",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,"Anderson, John D",,,16
220145,BA,"Business Administration",589,"Corporate Bus Intern Program",FL,"Business Administration",2785,"Business Administration Admini",0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,"Brown, James Wesley",,,59
220145,BCMG,"Biochem & Molecular Genetics",599,"PhD Thesis Research",FZ,"Coll Medicine at Chicago - BS",2509,"Biochem & Molecular Genetics",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,"Katzen, Alisa L","Caffrey, Michael S",,33
220145,BHIS,"Biomedical &Hlth Info Sciences",405,"Med Sci & Humn Pathophysiology",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wencel-Drake, June D","Patena, Karen R",,19
220145,BHIS,"Biomedical &Hlth Info Sciences",406,"Medical Terminology for HIM",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wencel-Drake, June D","Patena, Karen R",,38
220145,BHIS,"Biomedical &Hlth Info Sciences",437,"Health Care Data",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",13,16,2,1,3,0,0,0,0,0,0,0,0,0,0,7,"Orzechowski, John Stanley",,,42
220145,BHIS,"Biomedical &Hlth Info Sciences",460,"Intro to Hlth Informatics",GF,"Applied Health Sciences",2318,"Biomed & Health Info Sciences",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Swirsky, Eric S",,,10
