TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220148,AAST,"African American Studies",100,"Intro African American Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",17,23,24,7,8,0,0,0,0,0,0,0,0,0,0,3,"Barnes, Natasha B.",,,82
220148,AAST,"African American Studies",103,"African Amer Politics&Culture",FT,"Liberal Arts & Sciences",2363,"Black Studies",4,4,5,1,2,0,0,0,0,0,0,0,0,0,0,2,"Boyd, Michelle R.",,,18
220148,AAST,"African American Studies",105,"African Americans in Film",FT,"Liberal Arts & Sciences",2363,"Black Studies",5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blair, Cynthia M",,,11
220148,AAST,"African American Studies",110,"Intro Af Amer Lit, 1760-1910",FT,"Liberal Arts & Sciences",2363,"Black Studies",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,"Dubey, Madhu",,,23
220148,AAST,"African American Studies",242,"Modern Africa",FT,"Liberal Arts & Sciences",2316,History,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Hoppe, Kirk A",,,17
220148,AAST,"African American Studies",247,"African American Hist to 1877",FT,"Liberal Arts & Sciences",2363,"Black Studies",8,10,2,0,0,0,0,0,2,0,0,0,0,0,0,3,"Ransby, Barbara",,,25
220148,AAST,"African American Studies",262,"Black Cultural Studies",FT,"Liberal Arts & Sciences",2363,"Black Studies",4,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1,"Jabir, Johari",,,23
220148,AAST,"African American Studies",265,"The Harlem Renaissance",FT,"Liberal Arts & Sciences",2363,"Black Studies",1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Clarke, Ainsworth A.",,,10
220148,AAST,"African American Studies",306,"Black Politics in US",FT,"Liberal Arts & Sciences",2734,"Political Science",3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Johnson, Cedric",,,10
220148,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,12,25,22,11,5,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,76
220148,ACTG,Accounting,210,"Intro Financial Accounting",FL,"Business Administration",2656,Accounting,47,65,89,60,13,0,0,0,0,0,0,0,0,0,0,14,"Wen, Xiaoyan",,,288
220148,ACTG,Accounting,211,"Intro Managerial Accounting",FL,"Business Administration",2656,Accounting,40,56,84,41,18,0,0,0,0,0,2,0,0,0,0,14,"Salama, Yehia A.",,,255
220148,ACTG,Accounting,315,"Intermediate Financial Actg I",FL,"Business Administration",2656,Accounting,16,23,40,15,21,0,0,0,2,0,0,0,0,0,0,7,"Leventhal, Brian W",,,124
220148,ACTG,Accounting,316,"Intermediate Financial Actg II",FL,"Business Administration",2656,Accounting,9,17,17,15,5,0,0,0,0,0,0,0,0,0,0,0,"Pandit, Shailendra",,,63
220148,ACTG,Accounting,326,"Cost Accounting",FL,"Business Administration",2656,Accounting,35,32,9,6,0,0,0,0,0,0,0,0,0,0,0,1,"Trendell, Michael Thomas",,,83
220148,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,15,26,35,6,0,0,0,0,0,0,0,0,0,0,0,2,"Gardner, Thurman",,,84
220148,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,13,9,4,4,1,0,0,0,0,0,0,0,0,0,0,2,"Chen, Gary",,,33
220148,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,11,27,44,0,0,0,0,0,0,0,0,0,0,0,0,4,"Galvan, Abel",,,86
220148,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,44,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kolpien, Jennifer E",,,80
220148,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,10,20,8,1,0,0,0,0,0,0,0,0,0,0,0,3,"Keesee, Timothy C",,,42
220148,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marutzky, Eileen",,,18
220148,ACTG,Accounting,465,"Govt & Non-Profit Actg",FL,"Business Administration",2656,Accounting,5,20,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"Kemp, Robert E",,,37
220148,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,45,24,17,2,0,0,0,0,0,0,0,0,0,0,0,0,"Roe, George",,,88
220148,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,14,7,0,0,1,0,0,0,1,0,0,0,0,0,0,3,"Goodman, Charles Joseph",,,26
220148,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,25,41,9,1,2,0,0,0,0,0,0,0,0,0,0,2,"Jastrzebski, Ronald J",,,80
220148,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,5,"Kupchek, Michael J",,,16
220148,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,18,12,5,6,0,0,0,0,0,0,0,0,0,0,0,1,"Popowits, Michael T",,,42
220148,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,11,12,9,3,0,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,37
220148,ACTG,Accounting,493,"Actg Cases Research & Analysis",FL,"Business Administration",2656,Accounting,26,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"Li, Siyi",,,87
